time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,country,city
4/3/2010,2,33.9,23.2,28,40.9,27.9,33.3,2010-04-03T00:35,2010-04-03T12:48,23.63,0,0,0,0,12.9,27,209,5.19,7.5,80.399994,124,Sri Lanka,Kurunegala
4/4/2010,63,31.8,22.8,26.7,38.5,27.2,32.1,2010-04-04T00:35,2010-04-04T12:48,21.81,7.1,7.1,0,5,9.7,26.3,217,4.59,7.5,80.399994,124,Sri Lanka,Kurunegala
4/5/2010,63,31.5,23.4,26.5,38.9,28.6,32.2,2010-04-05T00:34,2010-04-05T12:47,20.29,14,14,0,7,6.1,22,197,4.27,7.5,80.399994,124,Sri Lanka,Kurunegala
4/6/2010,63,33.1,23.1,27.1,41,28.1,33.4,2010-04-06T00:34,2010-04-06T12:47,21.42,7.6,7.6,0,6,8.2,25.6,143,4.51,7.5,80.399994,124,Sri Lanka,Kurunegala
4/7/2010,63,31.8,24.2,26.8,38.7,29.6,32.8,2010-04-07T00:33,2010-04-07T12:47,18.52,7.6,7.6,0,7,5.2,25.9,88,3.93,7.5,80.399994,124,Sri Lanka,Kurunegala
4/8/2010,51,32.2,23.9,27.6,39.8,29.6,33.7,2010-04-08T00:33,2010-04-08T12:47,19.86,1,1,0,5,5.9,30.2,226,4.21,7.5,80.399994,124,Sri Lanka,Kurunegala
4/9/2010,63,32.6,23.5,27.1,40.1,28.8,33.2,2010-04-09T00:32,2010-04-09T12:47,21.29,4.4,4.4,0,7,7.1,20.5,173,4.5,7.5,80.399994,124,Sri Lanka,Kurunegala
4/10/2010,53,32.4,23.6,27.4,39.7,28.8,33,2010-04-10T00:32,2010-04-10T12:47,20.23,1.5,1.5,0,3,12.4,25.2,208,4.39,7.5,80.399994,124,Sri Lanka,Kurunegala
4/11/2010,61,32.1,24.4,27.4,39.4,29.5,33,2010-04-11T00:31,2010-04-11T12:47,18.69,3.1,3.1,0,3,9.1,23.8,208,4.04,7.5,80.399994,124,Sri Lanka,Kurunegala
4/12/2010,53,31.2,24.2,27.4,37.6,29.3,32.9,2010-04-12T00:31,2010-04-12T12:47,20.35,1.1,1.1,0,4,11.2,30.6,214,4.24,7.5,80.399994,124,Sri Lanka,Kurunegala
4/13/2010,53,30.6,24.5,27.1,36.4,29.4,32.1,2010-04-13T00:30,2010-04-13T12:47,19.97,3.1,3.1,0,8,14.2,35.6,210,4.15,7.5,80.399994,124,Sri Lanka,Kurunegala
4/14/2010,51,29.3,23.6,26.1,34.3,28.1,30.7,2010-04-14T00:30,2010-04-14T12:47,13.77,1.2,1.2,0,8,15.7,34.6,191,2.88,7.5,80.399994,124,Sri Lanka,Kurunegala
4/15/2010,51,32.5,23.5,27.8,39.3,27.8,33.1,2010-04-15T00:30,2010-04-15T12:47,19.94,0.6,0.6,0,2,10.2,23.4,199,4.41,7.5,80.399994,124,Sri Lanka,Kurunegala
4/16/2010,63,31.1,23.4,26.3,38.5,28.4,31.8,2010-04-16T00:29,2010-04-16T12:47,18.48,9.9,9.9,0,10,8.4,24.8,198,3.84,7.5,80.399994,124,Sri Lanka,Kurunegala
4/17/2010,63,31.8,23.2,26.2,39.7,28,31.9,2010-04-17T00:29,2010-04-17T12:47,19.77,17.8,17.8,0,8,5.8,23,189,4.09,7.5,80.399994,124,Sri Lanka,Kurunegala
4/18/2010,63,32.1,23.2,26.6,39.4,28.1,32.1,2010-04-18T00:28,2010-04-18T12:47,20.4,12.2,12.2,0,12,9.5,25.2,214,4.25,7.5,80.399994,124,Sri Lanka,Kurunegala
4/19/2010,61,30.6,23.8,26.9,37.4,28.2,31.9,2010-04-19T00:28,2010-04-19T12:47,20.43,2.2,2.2,0,5,13,31.3,207,4.22,7.5,80.399994,124,Sri Lanka,Kurunegala
4/20/2010,53,31.4,24.1,27.2,38.3,28.3,32,2010-04-20T00:27,2010-04-20T12:47,20.37,1.9,1.9,0,8,12.5,30.6,206,4.28,7.5,80.399994,124,Sri Lanka,Kurunegala
4/21/2010,53,31.1,24.2,27.2,37,28.6,31.8,2010-04-21T00:27,2010-04-21T12:47,20.64,2.5,2.5,0,8,14.5,35.6,206,4.39,7.5,80.399994,124,Sri Lanka,Kurunegala
4/22/2010,51,30.7,24.9,27.4,38.1,29.5,32.6,2010-04-22T00:27,2010-04-22T12:47,20.26,0.7,0.7,0,4,13.5,33.5,207,4.2,7.5,80.399994,124,Sri Lanka,Kurunegala
4/23/2010,63,30.4,24.3,26.6,37.1,29,31.8,2010-04-23T00:26,2010-04-23T12:47,18.5,7.8,7.8,0,6,13.3,34.6,202,3.79,7.5,80.399994,124,Sri Lanka,Kurunegala
4/24/2010,63,29.4,23.7,25.3,35.4,28.2,30.2,2010-04-24T00:26,2010-04-24T12:47,10.09,17.1,17.1,0,18,11.8,27.7,200,2.1,7.5,80.399994,124,Sri Lanka,Kurunegala
4/25/2010,63,31.2,23.6,26.6,38.2,28.2,32,2010-04-25T00:26,2010-04-25T12:47,18.93,6.1,6.1,0,8,11,27.4,210,3.92,7.5,80.399994,124,Sri Lanka,Kurunegala
4/26/2010,63,31.2,23.9,26.5,38.6,28.9,32.3,2010-04-26T00:25,2010-04-26T12:47,18.51,8.8,8.8,0,7,7.7,22.7,194,3.8,7.5,80.399994,124,Sri Lanka,Kurunegala
4/27/2010,61,30.7,23.7,26.6,38.7,28.7,32.5,2010-04-27T00:25,2010-04-27T12:47,19.79,3.6,3.6,0,5,9.4,24.8,213,4.02,7.5,80.399994,124,Sri Lanka,Kurunegala
4/28/2010,61,31.7,23.4,27,38.7,28.7,32.9,2010-04-28T00:25,2010-04-28T12:47,20.03,4.3,4.3,0,5,8.9,22.3,204,4.19,7.5,80.399994,124,Sri Lanka,Kurunegala
4/29/2010,63,32.6,23.4,26.8,40.4,28.5,32.8,2010-04-29T00:24,2010-04-29T12:47,20.88,5.2,5.2,0,6,4.7,19.8,190,4.37,7.5,80.399994,124,Sri Lanka,Kurunegala
4/30/2010,65,31.2,23.9,26.3,39.1,29.2,32.2,2010-04-30T00:24,2010-04-30T12:47,19.44,80.8,80.8,0,16,9,20.5,223,4.07,7.5,80.399994,124,Sri Lanka,Kurunegala
5/1/2010,61,30.6,23.7,26.9,36.9,29.1,32.7,2010-05-01T00:24,2010-05-01T12:47,16.41,7.4,7.4,0,11,7.9,22.3,252,3.42,7.5,80.399994,124,Sri Lanka,Kurunegala
5/2/2010,55,32,24.2,27.3,39,29.7,33.2,2010-05-02T00:23,2010-05-02T12:47,21.97,4.5,4.5,0,6,7.8,20.9,253,4.57,7.5,80.399994,124,Sri Lanka,Kurunegala
